stt,thoigian,giaphong,dientich,diachi
3348,02/2021,2500000,28,"5 ngách 59/57, Đường Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
3343,02/2021,1500000,20,"155, Cầu giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
3351,03/2021,2100000,16,"Ngõ 151, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
3356,02/2021,1600000,15,"Ngõ 192 hoàng hoa thám SN 84a/, Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội"
3352,03/2021,3700000,30,"106 Ngõ 72/2, Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
3354,03/2021,2000000,30,"Đường Kim Mã Thượng, Phường Liễu Giai, Quận Ba Đình, Hà Nội"
3359,02/2021,950000,28,"86, Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội"
3357,02/2021,1200000,20,"Ngõ 139 Nguyễn Ngọc Vũ, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
3350,03/2021,2200000,16,"Đường Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
3358,02/2021,3200000,20,"73, Đường Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội"
3353,02/2021,3800000,28,"71A/71, Đường Nguyễn Thị Định, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
3355,02/2021,3000000,25,"số 23 ngõ 47 khương trung, Khương Trung, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội"
3361,02/2021,3000000,40,"Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội"
3363,02/2021,3100000,20,"Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"
3364,02/2021,2600000,25,"241, Đường Yên Xá, Phường Văn Quán, Quận Hà Đông, Hà Nội"
3365,02/2021,1500000,20,"8, Đường Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội"
3367,02/2021,2000000,30,"33, Đường Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
3369,02/2021,4200000,30,"Số 1 ngõ 376, Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
3368,02/2021,210000,1100,"Đường Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
3366,02/2021,5000000,40,"Đường Khâm Thiên, Phường Thổ Quan, Quận Đống Đa, Hà Nội"
3360,02/2021,2800000,32,"Số 41 ngách 68/79 tổ 15, Đường Nguyễn Văn Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội"
3362,02/2021,3700000,27,"52 Ngõ 168, Đường Nguyễn Lân, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"
3373,02/2021,1000000,17,"14/10/405, Đường Ngọc Hồi, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
3377,03/2021,5000000,35,"số nhà 12, ngõ 89, Đường Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
3370,02/2021,2500000,20,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội"
3371,02/2021,2200000,25,"142, Đường Âu Cơ, Phường Tứ Liên, Quận Tây Hồ, Hà Nội"
3378,03/2021,4500000,40,"15A, Ngõ 61đường Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội"
3376,03/2020,1390000,40,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
3374,02/2021,3800000,25,"Đường Kim Mã Thượng, Phường Cống Vị, Quận Ba Đình, Hà Nội"
3379,02/2021,3800000,28,"71A/71, Đường Nguyễn Thị Định, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
3375,03/2021,4000000,35,"277 ngõ 275, Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"
3372,02/2021,2700000,18,"26, 245 Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"
3380,02/2021,4099999,35,"ngõ 226/32 khương đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
3384,02/2021,2500000,23,"số 145, ngõ 2, tổ 3 Ngọc thuỵ, Phường Ngọc Thụy, Quận Long Biên, Hà Nội"
3386,02/2021,2100000,20,"Đường Nguyễn Lương Bằng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
3383,02/2021,1600000,20,"nhà số 3 ngõ 9, Đường Nguyễn Đức Cảnh, Phường Tân Mai, Quận Hoàng Mai, Hà Nội"
3381,02/2021,2500000,25,"59, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
3387,02/2021,1100000,18,"Ngõ 444, Đường Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội"
3385,02/2021,1700000,13,"74, Đường Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
3388,02/2021,3000000,28,"32 Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
3389,02/2021,6000000,40,"Đường Đội Cấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội"
3382,02/2021,1400000,15,"123, Đường Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội"
3391,02/2021,10000000,70,"21, Đường Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội"
3390,02/2021,1200000,10,"Đường Hoa Bằng, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
3394,02/2021,3500000,35,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội"
3395,02/2021,2800000,25,"301, Đường Nguyễn Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
3393,02/2021,3600000,35,"Đường 19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội"
3398,02/2021,3500000,30,"Đường Trần Quốc Hoàn, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội"
3396,02/2021,2500000,25,"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
3399,02/2021,2500000,20,"Thiên Hiền, Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
3392,02/2021,3300000,25,"nguyễn khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội"
3397,02/2021,3500000,30,"Đường Phạm Tuấn Tài, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
3400,03/2021,4500000,30,"20 ngõ 196, Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
3402,03/2021,3700000,30,"106 Ngõ 72/2, Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
3403,03/2020,1390000,40,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
3407,02/2021,2000000,40,"Dv7, Khu Dịch Vụ Hàng Bè Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội"
3401,02/2021,3800000,28,"71A/71, Đường Nguyễn Thị Định, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
3404,03/2021,2100000,16,"Ngõ 151, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
3408,02/2021,1800000,15,"24A/79, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
3405,02/2021,4500000,45,"1194, Đường Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
3406,02/2021,1800000,18,"Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
3409,02/2021,3000000,25,"16A, Phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
3412,02/2021,2700000,25,"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
3410,02/2021,2000000,40,"Dv7, Khu Dịch Vụ Hàng Bè Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội"
3415,02/2021,2700000,25,"401, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
3417,02/2021,1400000,110,"275, Đường Nguyễn Trãi, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội"
3416,02/2021,2600000,25,"140, Đường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
3413,02/2021,2000000,12,"11, Đường Vọng Đức, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội"
3411,02/2021,1610000,19,"Ngõ 48d/100 lò đúc SN 107a tổ, Đường Lò Đúc, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội"
3414,02/2021,1200000,14,"4 ngõ 34, Đường Nguyên Khiết, Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội"
3418,02/2021,1500000,16,"Còn p có xép ngõ 166 kim giang, Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội"
3419,02/2021,2000000,18,"Đường Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
3422,02/2021,360000,25,"Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội"
3421,02/2021,360000,28,"Đường Kiều Mai, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội"
3424,02/2021,1600000,11,"176, Đường Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội"
3426,03/2021,2000000,30,"Đường Kim Mã Thượng, Phường Liễu Giai, Quận Ba Đình, Hà Nội"
3429,03/2021,2200000,16,"Đường Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
3423,02/2021,2200000,15,"Đường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội"
3425,03/2021,5000000,35,"số nhà 12, ngõ 89, Đường Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
3420,02/2021,2000000,20,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội"
3428,03/2021,2000000,14,"186 nguyễn đình hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"
3427,03/2020,1390000,40,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
3431,02/2021,2200000,20,"Đường Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
3432,02/2021,1710000,15,"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
3437,02/2021,4000000,45,"số 6/68, ngõ 402, Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội"
3436,02/2021,3500000,35,"Đường Nhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
3430,02/2021,1200000,30,"Đường Dương Đình Nghệ, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
3438,02/2021,700000,20,"Đường Liên Mạc, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội"
3435,02/2021,3100000,30,"Đường Nhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
3434,02/2021,3500000,23,"Đường Ngô Thì Sỹ, Phường Vạn Phúc, Quận Hà Đông, Hà Nội"
3433,02/2021,4200000,30,"Đường Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội"
3439,02/2021,3300000,27,"122 vũ trọng phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
3442,02/2021,1000000,20,"khu Đô thị mới Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội"
3441,02/2021,3500000,35,"Đường Cổ Nhuế, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"
3448,02/2021,3500000,28,"Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
3447,02/2021,1200000,14,"Nhiều p ngõ 3 hồ tùng mậu SN 1, hồ tùng mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
3444,02/2021,2500000,25,"44b ngõ 207/103, Xuân Nhang2-Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"
3445,02/2021,5000000,35,"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
3440,02/2021,2500000,25,"11/135, Đường Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội"
3449,02/2021,3200000,30,"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"
3443,02/2021,3500000,35,"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
3446,02/2021,3000000,30,"số 3 ngách 32 ngõ 162, Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội"
3455,02/2021,2500000,20,"63, Đường Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội"
3454,03/2021,2100000,16,"Ngõ 151, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
3457,02/2021,1300000,120,"360, Đường Giải Phóng, Phường Định Công, Quận Hoàng Mai, Hà Nội"
3450,03/2021,4500000,30,"20 ngõ 196, Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
3459,02/2021,4000000,45,"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội"
3453,03/2021,5000000,35,"số nhà 12, ngõ 89, Đường Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
3452,02/2021,3800000,28,"71A/71, Đường Nguyễn Thị Định, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
3456,02/2021,6000000,58,"Đường Văn Chương 2, Phường Văn Chương, Quận Đống Đa, Hà Nội"
3458,02/2021,2500000,15,"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội"
3451,03/2021,2000000,30,"Đường Kim Mã Thượng, Phường Liễu Giai, Quận Ba Đình, Hà Nội"
3460,02/2021,3000000,25,"Đường Âu Cơ, Phường Tứ Liên, Quận Tây Hồ, Hà Nội"
3464,02/2021,3300000,40,"Đường Hòe Thị, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội"
3468,02/2021,1400000,12,"402, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
3463,02/2021,3000000,30,"Đường Miếu Đầm, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
3467,02/2021,3600000,25,"213, Đường Giáp Nhất, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"
3462,02/2021,6200000,50,"ngõ 381 Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội"
3465,02/2021,2300000,20,"Đường Mai Dịch, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
3461,02/2021,3500000,42,"46, Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội"
3469,02/2021,1400000,12,"402, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
3466,02/2021,5000000,100,"106, Phố Chợ Khâm thiên, Phường Trung Phụng, Quận Đống Đa, Hà Nội"
3476,12/2020,4700000,35,"Đường La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
3472,02/2021,3000000,35,"1253 Giải Phóng, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội"
3470,02/2021,4000000,30,"ngõ 72/1 Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội"
3477,03/2021,3700000,30,"106 Ngõ 72/2, Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
3475,03/2020,1390000,40,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
3471,02/2021,3200000,18,"16/17 ngõ giếng, Đường Đông Các, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
3473,02/2021,5500000,40,"Ngõ 219 Nguyễn Ngọc Vũ, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
3479,03/2021,4000000,35,"277 ngõ 275, Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"
3478,03/2021,3400000,30,"14, Đường Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
3474,02/2021,5000000,38,"ngõ 106/14 Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội"
3480,02/2021,1200000,20,"Đường Ngọc Chi, Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội"
3484,02/2021,1300000,115,"Đường Phạm Hùng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
3485,02/2021,2500000,20,"140a, Đường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
3489,02/2021,4000000,20,"Đường Văn Chương 2, Phường Văn Chương, Quận Đống Đa, Hà Nội"
3482,02/2021,4000000,60,"số 15 dãy L ngõ 16-Ngô Quyền, Đường Ngô Quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội"
3483,02/2021,2900000,20,"Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
3486,02/2021,1800000,18,"48a, 43 cầu cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội"
3487,02/2021,800000,20,"1, Thôn Vàng, Xã Cổ Bi, Huyện Gia Lâm, Hà Nội"
3488,02/2021,2100000,25,"Hồng Hà, Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội"
3493,02/2021,4000000,35,"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
3491,02/2021,2200000,23,"Đường Thanh Lân, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội"
3495,02/2021,6700000,40,"Đường Nguyễn Thị Định, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
3492,02/2021,3500000,39,"SỐ 10 NGÕ 43, Đường Cầu Cốc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội"
3498,02/2021,6000000,45,"Ngõ 97 Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
3499,02/2021,1000000,20,"ngo 383 sn11, Đường Phúc Tân, Phường Phúc Tân, Quận Hoàn Kiếm, Hà Nội"
3494,02/2021,2000000,17,"triều khúc, tân triều, phùng khoang, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội"
3490,02/2021,40000000,400,"7 ngách 91, Đường Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"
3501,03/2021,4500000,30,"20 ngõ 196, Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
3507,02/2021,1500000,15,"ngõ 12, Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"
3502,03/2021,2200000,16,"Đường Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
3506,02/2021,2000000,20,"76D ngõ 67, Đường Văn Cao, Phường Cống Vị, Quận Ba Đình, Hà Nội"
3508,02/2021,1500000,15,"438, Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"
3500,03/2020,1390000,40,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
3505,02/2021,3200000,22,"Đường Thanh Bình, Phường Quang Trung, Quận Hà Đông, Hà Nội"
3503,03/2021,2100000,16,"Ngõ 151, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
3504,03/2021,3600000,30,"56, Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
3509,02/2021,2000000,20,"129, Đường Sở Thượng, Phường Yên Sở, Quận Hoàng Mai, Hà Nội"
3510,02/2021,2500000,20,"Đường Quân Đoàn 7, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội"
3519,02/2021,2600000,25,"10 Lô A1 KĐT Đại Kim Định Công, Trịnh Đình Cửu, Phường Định Công, Quận Hoàng Mai, Hà Nội"
3512,02/2021,3000000,35,"23, Đường 6 khu F361 An Dương, Phường Yên Phụ, Quận Tây Hồ, Hà Nội"
3516,02/2021,1500000,15,"ngõ 66/102A, Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội"
3511,02/2021,2000000,20,"68, Đường Ba La, Phường Phú Lãm, Quận Hà Đông, Hà Nội"
3513,02/2021,1700000,18,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội"
3518,02/2021,1200000,9,"ô7-TT29, Khu đô thị Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội"
3515,02/2021,1500000,12,"22, ngách 36 ngõ 258 Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội"
3517,02/2021,1800000,18,"ngõ 185/81A, Đường Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
3514,02/2021,1500000,40,"32A, Đường Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
3520,02/2021,2700000,18,"509, Đường Vũ Tông Phan, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
3521,02/2021,2200000,23,"4,ngách 63/194, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội"
3526,01/2021,1000000,30,"số 103 ngõ 101, Đường Đại La, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội"
3529,03/2021,2100000,16,"Ngõ 151, Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"
3523,02/2021,1800000,18,"ngõ 58/129A, Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội"
3524,02/2021,3000000,30,"Ngõ 63 phố lý nam đế, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội"
3522,02/2021,4500000,30,"Ngõ 63 Trần Quốc Vượng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội"
3525,03/2021,2200000,16,"Đường Phan Trọng Tuệ, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội"
3528,03/2021,3400000,30,"14, Đường Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"
3527,03/2021,3600000,30,"56, Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"
3532,02/2021,1700000,22,"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội"
