stt,thoigian,giaphong,dientich,vido,kinhdo,loai,drmd,kcdc,loaiwc,tiennghi,thuantien,giuongtu,banghe,nonglanh,dieuhoa,tulanh,maygiat,tivi,bep,gacxep,thangmay,bancong,chodexe,diachi,chitiet
570,07/2020,3100000,23.0,21.009679,105.78147,Ccmn,3.2,165.21,Khepkin,8,8,0,0,1,1,0,1,0,1,0,0,1,1,"số 42 ngõ 32 Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"," chung cư mini thoáng mát sạch sẽ - số 42 ngõ 32 đỗ đức dục , nam từ liêm , hn1.  tiện ích:-  thuận lợi , khu phố sầm uất, cách 2km ra keangnam - 3km vào ngã tư sở. 10 phút vào khu trung hòa nhân chính,2. thiết kế nhiều loại : 24m2 - 25m2 với phong cách hiện đại, tiện dụng:- điều hòa, nóng lạnh, quạt trần, bếp nấu ăn, ban công phơi đồ và lắp máy giặt...- giờ giấc thoải mái, 24/24.- có hầm để xe thoải mái.- căn hộ có cửa sổ thoáng mát,- nhà trẻ, trung tâm học cho trẻ em rất nhiều bán kính 1km.3 . ???? giá cả:- giá : 2.900.000 - 3.300.000 đ/tháng.- khách thuê phù hợp với hộ gia đình, sinh viên.địa chỉ: số 42 ngõ 32 đỗ đức dục , nam từ liêm , hnliên hệ chính chủ anh quyết: 0938.317.555 ????"
330,01/2021,1500000,20.0,21.003966,105.781993,Nhacap,2.2,43.76,Khepkin,6,6,0,0,0,0,0,0,0,0,1,0,0,0,"Số 10, ngõ 116 phố Miếu Đầm, Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","  khép kín tại mễ trì thượng, nam từ liêm.địa chỉ: số 8 ngõ 116 phố miếu đầm, mễ trì, nam từ liêm, hà nội.(sau tt hội nghị quốc gia, gần keangnam, big c thăng long).giá: 1.5 tr/tháng (chưa bao gồm điện/nước).: 20m2 khép kín wc, gác xép.điện 4k/số, nước 30k/m3.lh: 0814.993.199"
636,08/2020,4000000,25.0,21.011646, 105.780644,Ccmn,2.5,380.18,Khepkin,9,6,1,0,1,0,0,1,0,1,0,0,0,1,"số 30 ngõ 32/84/27 Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội","có phòng tại Ccmn số 30 ngõ 32/84/27 đỗ đức dục gần: đại học thương mại, vincom trần duy hưng, big c, keangnam, gloden place, rạp chiếu phim beta...- full nội thất cơ bản ( nóng lạnh, đhoa, giường tủ, quạt trần, kệ bếp, ...)- khép kín - không chung chủ - giờ giấc tự do ????- máy giặt + sân phơi thoáng sạch- để xe free (camera an ninh 24/24) ️ điện nước giá dânliên hệ zalo với  để được tư vấn ạ :0963630513"
1019,04/2020,3600000,35.0,21.0099571,105.7843298,Nhatang,2.39,250.65,Khepkin,8,6,1,1,1,0,0,0,0,1,0,0,1,1,"32/49/20 Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"," nhà tại ngõ 32/49, đường đỗ đức dục, phường mễ trì, nam từ liêm, hà nội. nhà cách mặt đường đỗ đức dục chỉ 250m, cách đường phạm hùng 350m, cách trung tâm hội nghị quốc gia chỉ 400m, rất thuận tiện cho việc đi lại và vui chơi. xung quanh tòa nhà có rất nhiều quán ăn, quán cafe, ngân hàng...-   35m2 khép kín. bố trí 1  khách và 01  ngủ.* nội thất: giường, bình nóng lạnh, bàn bếp, thiết bị vệ sinh...* giá  chỉ 3.6 triệu/tháng.+ tiện ích:- có chỗ để xe ở tầng 1 rộng rãi, ngôi nhà được thiết kế hiện đại có khu nấu ăn riêng biệt,  có cửa sổ, ban công phơi đồ, giếng trời rất thoáng mát.- an ninh tuyệt đối, có camera giám sát 24/24, khóa cửa vân tay an toàn cho người trong tòa nhà mới ra vào được.- giờ giấc đi lại tự do thoải mái (không chung chủ).liên hệ chủ nhà: 0868.790.832ưu tiên hộ gia đình ở lâu dài và tử tế."
1020,03/2020,5000000,33.0,21.01039,105.782028,Ccmn,3.5,45.76,Khepkin,10,8,1,1,1,1,1,0,1,1,0,0,0,0,"Số 57 ngõ 32/48 Đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội"," chung cư mini khu vực mễ trì hạ- keangnamđịa chỉ: số 57 ngõ 32/48 đường đỗ đức dụcgiao thông đi lại thuận tiện, gần nhiều trục đường lớn: phạm hùng, đỗ đức dục, mễ trì, đại lộ thăng long, gần chung tâm hội nghi quốc gia, keangnam, bigc thăng long, bigc the garden, cách chợ mễ trì 300m.,… khép kín, : 35 m2, giá: 5tr/ tháng-  được trang bị full nội thất cao cấp: tivi, giường, tủ lạnh, bếp từ, máy hút mùi, ghế sofa, nồi cơm điện, ấm siêu tốc, điều hòa, nóng lạnh, giường, tủ,….- an ninh đảm bảo, có camera- giờ giấc thoải mái, ra vào sử dụng khóa vân taythông tin liên hệ: 0988022832"
1911,03/2018,4300000,25.0,21.00879,105.7820685,Ccmn,3.19,22.19,Khepkin,9,8,1,0,1,1,0,0,0,1,0,1,1,0,Số 4 Ngõ 32 Đỗ Đức Dục Nam Từ Liêm Hà Nội,"Số 4 Ngõ 32  chung cư mini khu mễ trì- thiết kê:+  rộng - thoáng mát có 2 cửa sổ- ban công phơi đồ- cửa sổ hướng ra bờ hồ mễ trì- nhà tắm bếp nấu ăn ngăn cách riêng biệt.+ ban công có thể phơi đồ+ bãi đỗ xe rộng rãi - có thang máy - camera an ninh.- nội thất: giường tủ- kệ bếp ăn- nóng lạnh - điều hòa.- giờ giấc tự do, thoải mái-  :25 -30m2 ( giá 3tr5-4tr2)- địa điểm : nhà cạnh bờ hồ mễ trì -gần kangnam - chợ gần nhà - khu dân cư yên tĩnh - an ninh tốt- đc: số 4 hẻm 2 nghách 101 ngõ 32 đỗ đức dục mễ trì. ( nhà màu xanh da trời cạnh hồ mễ trì)lh: 0968 492 998"
338,12/2020,4500000,28.0,21.034055,105.787688,Ccmn,4.09,113.35,Khepkin,10,10,1,1,0,1,1,1,0,1,0,0,1,0,"số 84 ngõ 44 Đường Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","hệ thống Ccmn ở cầu giấy.khu vực: đường trần thái tông, đường láng, nguyễn văn huyên.- gần các trường giao thông, báo chí, sư phạm, quốc gia, bưu điện cầu giấy...- có các  từ 4 tr - 6 tr.- 100% mới xây sạch đẹp, ban công to thoáng.- đầy đủ tiện ích: điều hoà, máy giặt, tủ lạnh, bếp, giường, tủ, ga đệm, bàn làm việc...xem  thuê  miễn phí.gọi  nhé, có  liên tục, ko lo hết các bạn liên hệ ngay cho  để được đi xem  miễn phí nhé, giá cả có thể giảm nếu bạn thiện chí. cảm ơn bạn."
355,12/2020,2800000,20.0,21.035305,105.787904,Nhatang,2.52,300.74,Khepkin,6,8,1,0,0,1,0,1,0,0,0,0,0,0,"44/64/10 Đường Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","+: số 10, ngõ 44/64/10 đường trần thái tông, cầu giấy, hà nôi(ngõ 44 đường trần thái tông nằm ngay ở công làng mọi người nhé)+ ngôi nhà cách đường trần thái tông 300m, cách đường xuân thủy 400m, cách đường cầu giấy 400m.+: 20m2 - 25m2+nội thất: điều hòa, giường, tủ quần áo, rèm, đệm, wifi...+tiện ích: có chỗ nấu ăn chung, có máy giặt chung, mặt sàn gỗ.+an ninh tốt, có khóa vân tay ra vào+giá : 2.6tr - 2.8tr - 3tr - 3.2 triệu/thángliên hệ: anh hàđiện thoại: 0336.435.833"
406,10/2020,4000000,25.0,21.030838,105.791972,Nhatang,7.48,5.74,Khepkin,10,11,1,0,1,1,0,0,1,1,0,0,0,1,"Đường Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","chính chủ  căn hộ khép kín tại phố thọ tháp, trần thái tông, cầu giấy.-  đắc địa, nhà cách mặt đường rộng, khu vực sầm uất nhất, đông cư dân, và ngân hàng siêu thị.- : 25m2.- nội thất: có điều hòa, nóng lạnh, giường, tủ quần áo, tivi, bếp. vệ sinh khép kín, cực kỳ sạch sẽ.- có chỗ để xe rộng, camera, bảo vệ trực tiếp 24/24 cực kì an ninh.- không chung chủ, giờ giấc đi lại tự do.- giá : 4 - 4,5 tr/th."
407,10/2020,3500000,25.0,21.0321301,105.789222,Nhatang,3.9,34.21,Khepkin,10,11,0,0,1,1,0,0,1,0,0,1,0,0,"ngõ 5 thọ tháp, Đường Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","chính chủ   cao cấp khép kín full đồ tại phố trần thái tông - cầu giấy.nhà liền kề cao tầng, thoáng mát yên tĩnh, đường rộng, 3 ô tô tránh nhau... gần trung tâm mua sắm khu ăn uống, giải trí...giá: từ 4 triệu - 5 triệu/th.- trong  đã có sẵn:- tivi - điều hòa - bình nóng lạnh.- có thang máy thuận tiện trong di chuyển.- điện nước giá nhà nước quy định.- khu vực gần rất nhiều các trường đại học: sư phạm, quốc gia. phố ăn uống, thuận tiện đi lại mua bán...- giao thông đi lại thuận tiện, nhanh chóng.- khu đông dân cư, an ninh trật tự.- giao thông vô cùng thuận tiện: nhà nằm gần mặt đường lớn. dễ dàng di chuyển đến các khu vực xung quanh.đường phân lô khu, hai ô tô tránh nhau thoải mái.- khu vực là nơi hội tụ hàng loạt các ngân hàng lớn, tổ hợp nhiều văn , công ty... dịch vụ ăn uống mua sắm ăn uống đầy đủ, cực kỳ thuận tiện sinh hoạt.- gần công viên cầu giấy, đối diện khu văn  duy tân ngân hàng vietcombank....lh chính chủ: 0916 990 555- 0912 06 36 41 (miễn trung gian)."
667,07/2020,1600000,10.0,21.033337,105.786777,Nhatang,3.5,206.05,Khepkin,5,8,0,0,1,1,0,0,0,0,0,0,0,0,"134a/44 Trần Thái Tông Phố Dịch Vọng Hậu, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội","  ngõ 36 đường dịch vọng hậu, có thể đi vào từ xuân thủy hoặc duy tânhoặc ngõ 44 trần thái tông (cổng làng cốm vòng) khoảng 10m2 . vệ sinh sạch sẽ dieu hoa nóng lạnh đầy đủ.giờ giấc thoải mái .vì phong khá nhỏ nên chỉ ở 1 .giá 1 tr6 , điều hòa , nóng lạnh đầy đủ !liên hệ 0966979608 hoặc 0383661996"
2100,07/2017,1800000,18.0,21.035507,105.788429,Nhacap,2.39,71.92,Khepkin,8,9,1,0,1,0,1,0,0,1,0,0,0,1,"số nhà 15 ngõ 26 Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"," đang cần tìm một bạn nữ ở ghép.  khép kín, có đầy đủ đồ đạc gồm giường, tủ quần áo, tủ lạnh, bếp gas, đồ nấu ăn, bình nóng lạnh, quạt, có chỗ để xe, net, chỉ việc vào ở.  sạch sẽ. đặc biệt rất thoáng mát (đã được kiểm chứng trong đợt nóng kinh khủng hồi đầu hè vừa rồi). giá  1.800.000đ/ 2 người. địa chỉ: số nhà 15, ngõ 26 trần thái tông (rất gần mặt đường, tiện bus, gần các trường báo chí, sư phạm, có thể đi bộ đi học, đi làm). liên hệ : 0899333336"
2810,06/2016,3800000,25.0,21.035827,105.788256,Ccmn,3.39,103.14,Khepkin,10,9,1,0,1,1,1,1,0,1,0,0,0,0,"Số 15 ngõ 9 đườngTrần Thái Tông, Quận Cầu Giấy, Hà Nội"," chung cư mini, đầy đủ đồ, giá rẻ tại trần thái tông- địa chỉ: số 15 ngõ 9 đườngtrần thái tông( ngõ cổng đình làng hậu = ngõ 389 cầu giấy), quận cầu giấy, hà nội.- nội thất và tiện nghi: đầy đủ chỉ cần xách va ly đến ở. có nóng lạnh, điều hòa hai chiều, tạo sự ấm áp mùa đông, giường tủ chăn ga gối đệm đã sẵng sàng, hàng lang có cửa sổ cực thoáng, tràn ngập cây xanh tạo không gian sống xanh lý tưởng. mọi thứ điều sẵn sàng cho việc bạn đến ở, ti vi led th cáp, internet, máy giặt, bếp từ, nồi cơm điện, bát đĩa.. ... - an ninh tuyệt đối: có camera theo dõi 24/24, đặt ở  thuận lợi quan sát, không chung chủ nhà. có khóa vân tay hai chiều.- cam kết không gian sống xanh – sạch – đẹp, an toàn, cuộc sống tự do, dịch vụ hoàn hảo. + xanh: có hệ thống cây xanh trong nhà nhả oxi đuổi muỗi tạo không khí trong lành và thư thái. + sạch: đội ngũ vệ sinh chuyên nghiệp, vệ sinh hàng ngày tạo không gian luôn sạch bóng. + đẹp: nhà mới đẹp, nội thất đẹp, không gian đẹp, con người sống đẹp!!!- : khoảng 22 -25m2.  rộng, vuông vắn, điều có của sổ thoáng mát, vệ sinh khép kín, khu bếp sang trọng riêng kép kín biệt lập với , có chậu rửa, tủ bếp lò vi sóng, tủ lạnh... giá  : chỉ từ 3,8tr - 4,3tr/thángsố lượng  còn trống có hạn nhanh tay liên hệ với chính chủ: a. hải 0984 078 681 hoặc 0938 480 514"
3030,05/2016,2100000,20.0,21.0318504,105.787395,Nhacap,7.45,7.92,Khepkin,6,10,1,0,1,0,0,0,0,0,0,0,0,0,Số nhà 28 ngõ 86/28 đường Trần Thái Tông,"nhà có  khá thuận lợi, gần 4 trường đại học và nhiều công ty.nhà khá sạch sẽ và thoáng mát, mùa hè không bị nóng. khép kín có giường và bình nóng lạnh(tuỳ theo nhu cầu nhà chủ sẽ lắp).không mất tiền xe, điện nước tính theo đồng hồ, dùng nước máy hoàn toàn, k dùng nước giếng.an ninh rất đảm bảo, có camera giám sát. khu nhà riêng, k chung đụng với nhà chủ. có sân phơi quần áo.liên hệ: anh khánh 0984869933       chị lanh 0985057733"
3314,08/2019,2400000,16.0,21.035711,105.790231,Nhacap,3.25,70.6,Khepkin,8,10,1,0,0,1,0,0,1,0,0,0,0,1,"Số 5/16 Trần Thái Tông, Yên Hoà, Hà Nội.","cần  nhà khép kín phù hợp với mọi đối tượng, khép kín.  15m2, an ninh tốt, tiện đi lại, khu trung tâm quận cầu giấy. căn hộ  đáp ứng các yêu cầu sinh hoạt thiết yếu (tivi, điều hòa, internet, bình nước nóng, giường, nệm), thông thoáng, cực mát mẻ trong những ngày hè oi ả, sạch sẽ, gần chợ, gần các trường học đại học lớn, gần siêu thị lớn, an ninh cực tốt, bãi gửi xe sức chứa lớn, bảo vệ 24/24h.giá thuê: 2.400.000đ/căn/tháng.địa chỉ: số 5/16 trần thái tông, yên hoà, hà nội.liên hệ chính chủ: mr. hải anhtel: 0904.78.41.28."
1846,05/2018,4500000,25.0,21.031818,105.789498,Nhatang,5.73,9.34,Khepkin,10,11,1,0,1,1,1,0,1,1,0,0,0,1,"Đường Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","  khép kín tại phố thọ tháp, trần thái tông, q.cầu giấy, hà nội.-  đắc địa, nhà cách mặt đường rộng, khu vực sầm uất nhất, đông cư dân và ngân hàng, siêu thị, trường học, bệnh viện.- nội thất: có điều hòa, nóng lạnh, giường, tủ quần áo, tivi, bếp, tủ lạnh. vệ sinh khép kín, cực kì sạch sẽ.- an ninh tốt, có camera giám sát, bảo vệ trực tiếp 24/24.- có chỗ để xe rộng.- không chung chủ, giờ giấc đi lại tự do.-  mặt sàn: 25m2.- giá  không thể hợp lí hơn: 4,5 tr/th.- liên hệ: ms. hương: 0163 976 7766 (zalo)"
935,03/2020,3200000,27.0,21.030962,105.786037,Nhatang,5.73,25.07,Khepkin,6,11,1,0,1,1,0,0,0,1,0,1,0,1,"6 Đường Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội","* địa chỉ: số 6, ngõ 36 dịch vọng hậu* tiêu chuẩn: thóang; đẹp; an ninh; thang máy;khép kín; wifi; chỗ để xe an tòan; đủ giường, tủ, điều hòa, nóng lạnh, kệ bếp.* giá: 3,2 triệu ( có thể thỏa thuận thêm)*phí dịch vụ: + điện 4k/số + nước 100k/người + wifi: 100k/  +vệ sinh $ thang máy: 70k + để xe miễn phí* cam kết không môi giới"
761,06/2020,4000000,35.0,21.031409,105.785068,Nhatang,5.79,74.35,Khepkin,5,11,1,0,1,1,0,0,1,0,0,1,0,0,"Đường Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"," phòng khép kín tại phố duy tân, quận cầu giấy.nhà liền kề cao tầng, thoáng mát yên tĩnh, đường rộng, 3 ô tô tránh nhau... gần trung tâm mua sắm khu ăn uống, giải trí...giá: 4tr/tháng.- trong  đã có sẵn.- tivi - điều hòa - bình nóng lạnh.- có thang máy thuận tiện trong di chuyển.- điện nước giá nhà nước quy định.- khu vực gần rất nhiều các trường đại học: sư phạm, quốc gia, phố ăn uống, thuận tiện đi lại mua bán...- giao thông đi lại thuận tiện, nhanh chóng.- khu đông dân cư, an ninh trật tự.- giao thông vô cùng thuận tiện: nhà nằm gần mặt đường lớn. dễ dàng di chuyển đến các khu vực xung quanh.đường phân lô khu, hai ô tô tránh nhau thoải mái.- khu vực là nơi hội tụ hàng loạt các ngân hàng lớn, tổ hợp nhiều văn , công ty... dịch vụ ăn uống mua sắm ăn uống đầy đủ, cực kỳ thuận tiện sinh hoạt.- gần công viên cầu giấy, ngân hàng vietcombank....lh chính chủ: 0916 990 555 - 0912 063 641 - tuấn (miễn trung gian)."
672,07/2020,4600000,35.0,21.031624,105.784044,Nhatang,6.45,66.28,Khepkin,10,11,1,1,1,1,0,0,0,1,0,1,0,0,"76 Đường Duy Tân, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","  35m2 tại duy tân, cầu giấy. giá 4tr6/tháng. căn hộ mới xây tại tòa nhà vic home- nhà mới xây, có thang máy, internet tốc độ cao.- đồ cơ bản hoặc full đồ: điều hòa, nóng lạnh, giường, tủ quần áo, bàn bếp, tủ bếp.- giờ giấc linh hoạt- bàn giao mới – sạch – đủ nội thất- giá thuê từ 4tr6 đến 5 triệu/tháng.liên hệ: trần nhật: 0968818541."
1353,08/2019,4000000,22.0,21.035037,105.778253,Ccmn,3.68,47.56,Khepkin,10,10,1,1,1,1,0,0,0,1,0,1,0,1,"Phố Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","bạn đã có thể sống trong 1  khép kín của chung cư mini siêu đẹp như hình với  từ 20m2 - 25m2, đầy đủ và đẳng cấp với sàn đá tự nhiên cao cấp, thang máy, điều hoà. nhà vừa mới xây xong, thiết kế theo phong cách nhà thông minh, hiện đại. sẵn sàng vào ở ngay.-địa chỉ: số 11 ngõ 42 trần bình, mai dịch, cầu giấy, hà nội-: cách đh quốc gia 200m, cách đh thương mại 200m, cách bệnh viện 19-8 bộ công an 50m, cách bến xe mỹ đình 400m, cách chợ mỹ đình 200m, cách trung tâm thương mại rạp chiếu phim indochina 200m-liên hệ ngay để biết thông tin chi tiết: bác diệp chủ nhà 0338526752tiện ích trong 1  khép kín đầy đủ gồm:+ đường dây cố định truyền mạng internet đến từng + điều hòa 9000-12.000 btu casper nhập nguyên chiếc thái lan.+ quạt trần panasonic+ nóng lạnh an toàn chống giật.+ tủ quần áo cao cấp.+ tủ bếp, bàn bếp nấu ăn theo phong cách châu âu.+ khu bếp và giặt phơi đồ tách biệt với  ngủ.+ khu vệ sinh khép kín, riêng biệt.tiện ích và an ninh khu vực công cộng:+ mạng internet wifi phủ sóng toàn tòa nhà+ khóa an ninh bằng vân tay vào tòa nhà.+ có camera an ninh 24/7 tại cổng ra vào và tất cả các tầng+ hệ thống điện hành lang thông minh tự tắt bật+ chỗ để xe rộng rãi,.+ thang máy tốc độ cao.+ hệ thống  cháy chữa cháy hiện đại, chuyên nghiệp+ thang thoát hiểm to rộng+ tầng trệt có trường mầm non+ giờ giấc tự do, linh động."
