stt,thoigian,giaphong,dientich,vido,kinhdo,loai,drmd,kcdc,loaiwc,tiennghi,thuantien,giuongtu,banghe,nonglanh,dieuhoa,tulanh,maygiat,tivi,bep,gacxep,thangmay,bancong,chodexe,diachi,chitiet
258,12/2020,3000000,30.0,21.0221606,105.771796,Ccmn,2.8,300.0,Khepkin,11,2,1,0,1,1,0,0,0,0,0,1,1,1,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","khu tân mỹ( sau svđ mỹ đình ) Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nộichung cư cao cấp . (dt từ 25- 35m2 , giá từ 3tr đến 3,6tr).vệ sinh khép kín . có nóng lạnh , điều hòa , có giường , tủ , quạt , rèm đầy đủ khách thuê chỉ việc xách đồ vào ở luôn. khu vực nấu ăn , ban công phơi quần áo riêng biệt thoáng mát .có thang máy , có chỗ để xe , an ninh tốt , hệ thống camera giám sát . ra vào cửa bằng vân tay .giờ đóng mở cửa từ 5h30 – 23hhàng ngày .địa chỉ : khu tân mỹ( sau svđ mỹ đình ) mỹ đình 1, nam từ liêm . lh : 0973.410.889"
255,01/2021,2800000,30.0,20.9612688,105.793428,Nhatang,3.0,320.0,Khepkin,8,3,0,0,1,1,0,0,0,1,1,0,0,0,"số 34 Đường Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội","số 34 – ngõ ngoài – tổ 10  Đường Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội khép kín tại khu xa la - phúc la - hà đông - hà nội. -  khép kín có đầy đủ bếp, nhà vệ sinh, khu phơi giặt, điều hòa, nóng lạnh. - có gác xép, tổng  sử dụng từ 30 đến 40 mét vuông. - nhà mới xây dựng, sạch sẽ thoáng mát, an ninh tốt. phù với các hộ gia đình nhỏ, người đi làm, các bạn học sinh, sinh viên. - giá thuê  từ 2,5 đến 3 triệu đồng một tháng (giá ưu đãi cho khách thuê dài hạn và thanh toán tiền cả kỳ 3 đến 6 tháng). địa chỉ: số 34 – ngõ ngoài – tổ 10 – phúc la – hà đông - hà nội (gần viện quân y 103).liên hệ: mr. hảiđiện thoại: 098 343 7641."
267,01/2021,1700000,17.0,21.0049802,105.8114114,Nhacap,3.6,350.0,Khepkin,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"Ngõ 152 Đường Nguyễn Đình Hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","Ngõ 152 Đường Nguyễn Đình Hoàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội nhà  có  khép kín địa chỉ ngõ 152 nguyễn đình hoàn, cầu giấy, hnkhi vực an ninh tốtđiện: 3,5knước: 25kgiá: 1t6-1t8bạn nào muốn xem  liên hệ cô thuỷsđt: 093 8321664"
261,01/2021,2400000,25.0,20.9654323,105.7894045,Nhatang,4.2,40.0,Khepkin,8,4,1,0,1,1,1,1,0,1,0,0,0,1,"Số 12 , ngõ 32 cầu bươu, Phường Phúc La, Quận Hà Đông, Hà Nội","tại vị trí số 32 cầu bươu, Phường Phúc La, Quận Hà Đông, Hà Nội có   ở cầu bươu- gần linh đàm,nguyễn trãi, nguyễn xiển, triều khúc, đại học thăng long, học viện an ninh...- điện nước giá dân chia đầu người nên rất rẻ, mỗi tháng khoảng 100k- giá 2.5tr/ tháng có đầy đủ điều hòa, nóng lạnh, máy giặt, tủ lạnh, bếp- giờ giấc tự do tmai. ko chung chủ- để xe tầng 1 rộng rãi. free- an ninh đảm bảo, có camera quan sát- yên tĩnh,  sạch đẹp, có cửa sổ to thoáng mátliên hệ trực tiếp chủ nhà xem nhà ko mất phí gì cả"
269,01/2021,1600000,25.0,21.0378383,105.7439194,Nhatang,2.6,60.0,KKK,6,7,1,0,0,0,0,0,0,1,0,0,0,1,"Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội","số 25 ngõ 155 Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội tại phương canh , nam từ liêm- địa chỉ: số 25 ngõ 155 phương canh , nam từ liêm-  : đi bộ ra chợ 20m , cách sân vận động mỹ đình 1.5 km , dhcn 2.5km , thương mại 3.5km-  ở tầng 3 nên rất thoáng mát sạch sẽ- có chô để xe tầng 1- vệ sinh toà nhà 2 lần/tuần- an ninh đảm bảo, camera 24/24,trong  đã trang bị nóng lanh , kệ bếp .......điện tích : 25m2 ( có gác xếp bê tông rộng 9m2)- giá thuê : 1tr7/ tháng- cọc 1 tháng tiền trọ, tháng nào thanh toán tiền tháng đấy vào đầu thánglh: 0984 039 115"
262,01/2021,3000000,18.0,21.008559,105.8086631,Ccmn,2.8,150.0,Khepkin,9,4,1,0,1,1,0,0,0,0,0,0,0,0,"Số 66 ngõ 125 Nguyễn Ngọc Vũ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội","Số 66 ngõ 125 Nguyễn Ngọc Vũ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội️️ Ccmn,  tại ngõ 125 nguyễn ngọc vũ-địa chỉ: số 66 ngõ 125 nguyễn ngọc vũ : gần các trường đại học lao động xã hội, đh luật,....  từ 20m2  đủ đồ, không chung chủ an ninh tốt, có camera quan sát-nội thất: giường, tủ, nóng lạnh, điều hòa...- giờ giấc tự do 24/24***có  ở được ngay-lh chính chủ : 0976048792"
265,01/2021,1900000,25.0,21.0824613,105.7698299,Nhacap,2.8,500.0,Khepkin,7,4,1,0,1,1,0,0,0,1,0,0,0,1,"95 Đường Tân Phong, Xã Thụy Phương, Quận Nam Từ Liêm, Hà Nội","95 Đường Tân Phong, Xã Thụy Phương, Quận Nam Từ Liêm, Hà Nội chính chủ   tại 95 tân phong, thụy phương, bắc từ liêm, hà nội.  25m2,  khép kín, nội thất đủ, nóng lạnh, điều hòa, khu bếp, giường, internet, chỗ để xe miễn phí, camera an ninh...  mặt đường chính, thuận tiện đi lại, gần trường đh tài chính, trường đh y tế công cộng, chợ, trạm y tế, an ninh tốt, khu dân trí cao.liên hệ chủ nhà: 096.414.2523"
266,01/2021,2500000,17.0,20.9868847,105.8397055,Nhatang,3.4,110.0,Khepkin,4,3,1,0,1,0,0,1,0,0,0,0,0,1,"31 Đường Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội","31 Đường Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nộinhà mới sửa còn  , có thể chuyển vào ở ngay đầu tháng 1.2021các tiện ích :gần bách - kinh - xây - đại học ygần lê trọng tấn, định công, trường chinh, giải phóng, ngã tư sở...gần các tttm lớn như royal city, time city, mipec, vincom atermis, vincom phạm ngọc thạchgần trường mầm non, tiểu học, bệnh viện ưu tiên người đã đi làmgiờ giấc thoải máichìa khoá riêng đi đóng về mở (về muộn sau 10:30 yêu cầu tắt máy dắt xe, nói chuyện khẽ tránh ảnh hưởng đến người khác) địa chỉ : sn 31, ngách 12/36 nguyễn văn trỗi, phương liệt ,thanh xuân  ~17m2 (bao gồm vệ sinh khép kín)  có giường tủ, nóng lạnh. nấu ăn + để xe dưới tầng 1. sân phơi tầng 5. giá  : 2.4tr - 2.9tr/1 tháng️điện : 4k/1 số️ nước : 50k/1 người/1 tháng️máy giặt + điện hành lang + internet : 100k/1 /1 tháng thanh toán :cọc 1 thángthanh toán 1 tháng / 1 lần hợp đồng tối thiểu 6 tháng yêu cầu :giữ gìn đồ đạc trong giữ gìn vệ sinh chungđi nhẹ nói khẽ nếu về muộn️ liên hệ chính chủ : (phương)( miễn chung gian , quảng cáo)"
263,01/2021,3000000,17.0,21.0046193,105.8328982,Ccmn,3.6,50.0,Khepkin,9,2,1,0,1,0,1,0,0,0,0,0,0,0,"21, ngõ 41 Đường Đông Tác, Phường Kim Liên, Quận Đống Đa, Hà Nội","21, ngõ 41 Đường Đông Tác, Phường Kim Liên, Quận Đống Đa, Hà Nội khép kín với  17m2.  đầy đủ tiện nghi với quạt, giường chiếu, tủ đựng quần áo, điều hoà, bình nóng lạnh, tủ lạnh, nhà vệ sinh riêng biệt,..."
264,01/2021,4000000,30.0,21.0233464,105.8036324,Nhatang,2.8,400.0,Khepkin,10,5,1,0,0,1,0,0,0,1,0,1,0,1,"157 Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","157 Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nộichính chủ  Ccmn ngách 157/23 pháo đài láng_đống đa.: 30 m , nhà mới xây 100%nội thất: full giường, tủ, điều hòa, kệ bếp, sofa, thiết bị vệ sinh cao cấp.điện 3,5k / số, nước 30k / m3, thang máy 50k / người, vệ sinh: 100k/ ,wifi: 100k/ tầng 1 rộng để xe miễn phí, khóa vân tay, camera 24/24giá từ 4tr/1 , sạch sẽ, an ninh tuyệt đối,  có cửa sổ rất thoáng , có chỗ phơi đồ riêng."
260,01/2021,1800000,33.0,20.9680138,105.7642068,Nhacap,3.4,550.0,Khepkin,5,2,0,0,0,0,0,0,0,0,1,0,0,1,"124 Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội","124 Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội vệ sinh khép kín, có sân rộng thoáng mát, chỗ để xe đi lại thoải mái.an ninh khu nhà ở cực kỳ tốt, có cổng nên rất an toàn. nhà  có thêm một gác xép, thuận tiện cho việc để đồ đạc hoặc nằm ngủ.địa chỉ: số nhà 124 phan đình giót - la khê - hà đông - hà nội.liên hệ: 0356752215 (chị vân).- ưu tiên hộ gia đình ở lâu dài.-  nhà ở: 33 m2.---------------------------------------------điện thoại liên hệ: 0356752215."
268,01/2021,3300000,38.0,21.0668748,105.8105232,Nhatang,5.8,50.0,Khepkin,10,5,1,0,1,1,1,1,0,1,0,0,1,1,"603 Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội","603 Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội ở được 3-4 người. có ban công riêng.  rất thoáng , có thể nấu ăn trong tiện nghi: không chung chủ,wc khép kín, free chỗ để xe thoải mái, có bếp nấu ăn, có máy giặt, tủ lạnh, nóng lạnh, điều hòa,có ban công riêng ... nhà view siêu thoáng, giờ giấc tự do, dọn vệ sinh hàng tháng.giá hợp lý: điện 3,5k/số, nước 50k/người/tháng, net 50k/tháng.gần hồ tây 50m, gần đh nội vụ, khu ngoại giao đoàn, khu xuân la, xuân đỉnh.."
272,01/2021,4000000,25.0,21.0013484,105.8240315,Ccmn,6.2,20.0,Khepkin,12,4,1,0,1,1,1,0,0,0,0,0,0,0,"4 Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","4 Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội chính chủ   ngã tư sở,  đầy đủ tiện nghi: điều hòa, tủ lạnh, ti vi, nóng lạnh, ...giá đã bao gồm full điện nước dịch vụ. thuận lợi, gần nhiều truờng đại học, giờ giấc tự do, an ninh tốt, dân trí cao.có nguời dọn vệ sinh hàng tuần."
270,01/2021,3000000,25.0,20.9768567,105.8359379,Nhatang,2.8,100.0,Khepkin,9,6,1,1,1,0,0,0,0,0,0,1,0,1,"142 Đường Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội","142 Đường Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội đại từ - hoàng mai - hà nội[góc   ]phố đại từ - hoàng mai - hà nộisố lượng :4 địa chỉ : ngõ 142 sn 29b phố đại từđiện + nước : 4k/ số + 100k / ngườigiá  :3.000.000 cọc 1 tháng - đóng 1 tháng 1vật dụng trong nhà : đã có bình nóng lạnh , điều hoà, giường, tủ quần áo , bàn ghế , thảm dien tich : 20m- 30m2-  vệ sinh riêng- sân phơi quần áo- thang máy,- wifi cáp quang free- camera giám sát 24/24- có chỗ để xe free- không chung chủ, giờ giấc tự do- gần chợ, bến xe bus, giao thông thuận tiện- nhà trong ngõ yên tĩnh, khu dân trí cao, sạch sẽ, thoang máthàng xóm : không chỗ nào tốt và thân thiện hơnyêu cầu : sạch sẽ , tính hoà đồng , ở lâu dàilhe: 0814409098đến xem  vui lòng gọi điên trước khi đến !"
271,01/2021,3000000,40.0,20.9566651,105.7941141,Nhatang,3.2,80.0,Khepkin,7,7,1,0,1,0,0,0,0,1,1,0,0,0,"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","tổ 10 Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội dt 30m2 có gác xép 10m2 tổng dt sử dụng 40m2 có sân bếp riêng, có bình nóng lạnh, giường nhà gần đường lớn, chợ, nhà trẻ mẫu giáo, cách khu đô thị xa la khoảng 100m. điện nước giá rẻđịa chỉ : tổ 10 phố mậu lương phường kiến hưng quận hà đông"
274,01/2021,3300000,37.0,21.0668411,105.8107651,Ccmn,2.8,70.0,Khepkin,11,4,1,0,1,1,1,1,0,1,0,0,1,1,"Số 53 , ngõ 603 Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội","53 ,ngõ 603 Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội rộng có thể ở 4-5 người. có bếp và ban công khép kín trong .tiện nghi: không chung chủ,wc khép kín, free chỗ để xe thoải mái, có bếp nấu ăn, có máy giặt, tủ lạnh, nóng lạnh, điều hòa,... nhà view siêu thoáng, giờ giấc tự do, dọn vệ sinh hàng tháng.giá hợp lý: điện 3,5k/số, nước 50k/người/tháng, net 50k/tháng.gần hồ tây 50m, gần đh nội vụ, khu ngoại giao đoàn, khu xuân la, xuân đỉnh"
279,01/2021,3000000,33.0,21.0003326,105.8236921,Nhatang,1.8,400.0,Khepkin,10,6,0,0,1,1,0,0,0,0,0,0,0,0,"số 5 ngách 111/22 Đường Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","số 5 ngách 111/22 Đường Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội nhà 4 tầng cho người đi làm và hộ gia đình thuê .  ở tầng 1  35m2 khép kín thoáng mát đầy đủ tiện nghi đi cổng chung với chủ ô tô đỗ cửa.có đường dây mạng điều hòa bình nóng lạnh riêngliên hệ cô đạmsđt : 0912728493đ/c số 5 ngách 111/22 cù chính lan, t.xuân.hn"
278,01/2021,1700000,17.0,21.0383536,105.8291042,Nhacap,2.5,700.0,KKK,4,3,1,0,0,0,0,0,0,0,0,0,0,1,"168 Đường Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","168 Đường Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội chiếc  xinh xắn này rất phù hợp cho các bạn ở một  bởi vì  đã có sẵn tủ quần áo và phản gỗ để nằm rồi. các bạn đến thuê chỉ cần xách thêm người và quần áo đến nữa ở là xong . bạn thuê  có chỗ để xe trong nhà luôn khóa cửa 24/7, xung quanh là 7749 cái camera nên an ninh rất đảm bảo, không sợ bị mất cắp.bạn nào thấy phù hợp thì gọi điện qua số điện thoại để xem  nhé (cô oánh)."
276,01/2021,3500000,23.0,21.0744987,105.8132979,Nhatang,4.26,60.87,Khepkin,12,4,1,0,1,0,1,0,0,0,0,1,0,0,"Đường Lạc Long Quân, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","nhà 16 ngõ 612, Đường Lạc Long Quân, Phường Nhật Tân, Quận Tây Hồ, Hà Nội cho thuê  full đồ wc riêng (có thể chuyển vào ngay)số nhà 16 ngõ 612 lạc long quân - tây hồ. ( ngay khu ẩm thực sen hồ tây, phố đi bộ trịnh công sơn, công viên nước hồ tây, thung lũng hoa hồ tây)  25m2: điều hoà 2 chiều, giường gỗ, tủ gỗ đệm lò xo, chăn ga, tủ lạnh, khu bếp riêng,nóng lạnh,.toà nhà được trang bị thang máy, máy giặt( tầng thượng),camera an ninh 24/7 chỗ để xe thoải mái. giá: 3.200.000 vndhình ảnh chuẩn 100% : liên hệ chính chủ : a.tuân 0983326100"
277,02/2021,1800000,20.0,21.0180243,105.7757127,Nhacap,2.6,350.0,Khepkin,2,2,0,0,0,0,0,0,0,0,1,0,0,0,"Ngõ 402 Phố Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","Ngõ 402 Phố Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội 1.  sử dụng: 20m22.  khép kín, có gác xép3. giá  : 1,800,000/tháng4. địa chỉ: ngõ 402 phố đình thôn5. số điện thoại liên hệ: ms lộc 0982.225.918"
275,01/2021,3000000,30.0,20.9814692,105.8201286,Nhatang,3.6,700.0,Khepkin,10,7,1,1,1,0,0,0,0,0,1,1,0,0,"Số 27 Ngõ 18 Định Công Thượng Đường Cầu Lủ, Phường Định Công, Quận Hoàng Mai, Hà Nội","Số 27 Ngõ 18 Định Công Thượng Đường Cầu Lủ, Phường Định Công, Quận Hoàng Mai, Hà Nội bóc tem 60  của 3 tòa Ccmn mới 100%địa chỉ: số 27 ngõ 18 định công thượng, cách ngã tư sở 3km, cách cầu lủ 100m, cách đh thăng long 1km, viện y học cổ truyền 1km, đh khxh và nhân văn 3km, ngay sau bệnh viện u bướu quân đội gần chợ, ngõ vào nhà rộng, xe ba gác đua nhau.  mới chưa ai ở, mới nhận bàn giao 25/12/2020giá từ 2tr5 - 3tr4/diện tích: 20 - 30m2, có gác xépkhông chung chủ, khóa vân tay, để xe tầng 1 miễn phí, camera an ninh, có thang máynội thất: điều hòa 12.000btu, nóng lạnh, quạt trần, kệ bếp kèm chậu rửa, giá bát...điện 3.8k/số, nước 27k/khối, vệ sinh 30k/người, thang máy 30k/người, internet tốc độ cao 80k/có nhân viên vệ sinh lối đi chung hàng tuầnhợp đồng lâu dài không tăng giá, thanh toán 1 tháng 1 lần, cọc 1 tháng.️ liên hệ: 0368401941"
285,12/2020,2600000,16.0,21.0377303,105.829739,Nhatang,2.6,700.0,Khepkin,7,5,0,0,0,0,0,1,0,1,0,0,0,1,"177/158 Đường Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","177/158 Đường Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội ngõ 158 ngọc hà hoặc 279 đội cấn đi vào. giá 2tr6, thanh toán 1 cọc 1. điện 3k8, nước 80k, net 50k, vệ sinh chung 50k, để xe free tầng 1, bếp, máy giặt tầng 4. có cửa vân tay, camera 24/24. nhà thông 3 đường ngọc hà, đội cấn, hoàng hoa thám."
283,12/2020,4000000,25.0,21.0359376,105.7915324,Nhatang,2.8,120.0,Khepkin,10,10,1,0,0,1,1,1,0,1,0,0,1,0,"Phố Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","Phố Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội chính chủ   đầy đủ tiện nghi nằm ở khu vực trung tâm quận cầu giấy giá cực rẻkhu vực: trần qúy kiên, dịch vọng, cầu giấy, hà nội 25m2-  nằm ở khu vực trung tâm, được bao bọc xung quanh bởi hang loạt các tiện ích đi kèm như siêu thị, trường học, bệnh viện, chợ, …- chỉ mất chưa đầy 5 phút để đi tới những trường đại học hang đầu hà nội như ngoại thương, báo chí, đại học quốc gia,…-  có đầy đủ bếp, tủ lạnh, điều hòa, tủ đựng quần áo, giường nằm, ban công mát mẻ , vệ sinh sạch sẽ- khu phố văn minh, yên tĩnh, không sợ trộm cắp- nằm cực gần bến xe mỹ đình, dễ dàng bắt xe buýt về quê trong 1 nốt nhạc- giá điện 4k, nước 100k/người, internet,phí vệ sinh theo đầu người- không chung chủ, tầng thượng khu vực bếp, máy giặt, phơi đồ chung."
